#Dataset: Global monthly mean temperatures
#Reference: NA
#Project: CMIP6
#Experiment: ssp585
#Model: CMCC-ESM2_r1i1p1f1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: global
#Area: land and sea
#Spatial_resolution: as per source model
#Interpolation_method: weighted mean, weights defined by model variable areacella
#Creation_Date: 2023-09-29 06:06 UTC
date,world
2092-04,19.351166
2092-05,20.027344
2092-06,20.755219
2092-07,21.105438
2092-08,20.74295
2092-09,20.09079
2092-10,19.233643
2092-11,18.488983
2092-12,17.87558
2093-01,17.628845
2093-02,17.868774
2093-03,18.156555
2093-04,19.05716
2093-05,19.875671
2093-06,20.470917
2093-07,20.889679
2093-08,20.921234
2093-09,20.141602
2093-10,19.064514
2093-11,18.282043
2093-12,17.732422
2094-01,17.75882
2094-02,17.767761
2094-03,18.043945
2094-04,19.006348
2094-05,20.04599
2094-06,20.720215
2094-07,21.022247
2094-08,20.957062
2094-09,20.171417
2094-10,19.283325
2094-11,18.632446
2094-12,17.999268
2095-01,17.96228
2095-02,18.134613
2095-03,18.333923
2095-04,19.205109
2095-05,20.123444
2095-06,20.868805
2095-07,21.459595
2095-08,21.193878
2095-09,20.570007
2095-10,19.665833
2095-11,18.952057
2095-12,18.251892
2096-01,18.264252
2096-02,18.508636
2096-03,18.907837
2096-04,19.529358
2096-05,20.34436
2096-06,21.1156
2096-07,21.491455
2096-08,21.326263
2096-09,20.562897
2096-10,19.664581
2096-11,18.748413
2096-12,18.16629
2097-01,17.925476
2097-02,18.167145
2097-03,18.474426
2097-04,19.229767
2097-05,20.167236
2097-06,20.941925
2097-07,21.211761
2097-08,21.039429
2097-09,20.413666
2097-10,19.496185
2097-11,18.655334
2097-12,18.078186
2098-01,17.835022
2098-02,18.145844
2098-03,18.487335
2098-04,19.19522
2098-05,20.03833
2098-06,20.889832
2098-07,21.361267
2098-08,20.961334
2098-09,20.401031
2098-10,19.629883
2098-11,18.670227
2098-12,18.199219
2099-01,17.942047
2099-02,18.2872
2099-03,18.638214
2099-04,19.35736
2099-05,20.30603
2099-06,21.155579
2099-07,21.520477
2099-08,21.365967
2099-09,20.625183
2099-10,19.78302
2099-11,19.074615
2099-12,18.443298
2100-01,18.234589
2100-02,18.412384
2100-03,18.643463
2100-04,19.5112
2100-05,20.290375
2100-06,21.005402
2100-07,21.44986
2100-08,21.266418
2100-09,20.731506
2100-10,19.773499
2100-11,18.934204
2100-12,18.166107
