#Dataset: Global monthly mean temperatures
#Reference: NA
#Project: CMIP6
#Experiment: historical
#Model: ACCESS-CM2_r4i1p1f1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: global
#Area: land and sea
#Spatial_resolution: as per source model
#Interpolation_method: weighted mean, weights areacella
#Creation_Date: 2023-09-29 05:22 UTC
date,world
1931-08,15.765045
1931-09,15.042572
1931-10,14.28717
1931-11,13.447144
1931-12,12.5989685
1932-01,12.365906
1932-02,12.654938
1932-03,13.635529
1932-04,14.2621765
1932-05,15.010284
1932-06,15.75238
1932-07,15.93985
1932-08,15.803467
1932-09,14.990936
1932-10,14.07016
1932-11,12.988373
1932-12,12.321289
1933-01,12.086487
1933-02,12.170349
1933-03,12.696289
1933-04,13.742371
1933-05,14.771088
1933-06,15.378265
1933-07,15.79422
1933-08,15.683044
1933-09,15.193146
1933-10,14.218811
1933-11,13.075043
1933-12,12.453278
1934-01,12.208191
1934-02,12.685883
1934-03,13.133972
1934-04,13.932343
1934-05,14.908173
1934-06,15.491577
1934-07,15.833557
1934-08,15.559174
1934-09,14.901001
1934-10,13.957855
1934-11,12.960693
1934-12,12.140442
1935-01,11.775055
1935-02,11.955597
1935-03,12.935211
1935-04,13.881439
1935-05,14.654816
1935-06,15.439026
1935-07,15.809509
1935-08,15.6371155
1935-09,15.06311
1935-10,14.21048
1935-11,13.165314
1935-12,12.4809265
1936-01,12.296051
1936-02,12.533722
1936-03,13.179565
1936-04,13.948944
1936-05,14.721527
1936-06,15.490997
1936-07,15.964539
1936-08,15.688507
1936-09,15.2048645
1936-10,14.198029
1936-11,13.124878
1936-12,12.183228
1937-01,11.892761
1937-02,12.036377
1937-03,12.872711
1937-04,13.817505
1937-05,14.827942
1937-06,15.405853
1937-07,15.710907
1937-08,15.641602
1937-09,14.911194
1937-10,14.239319
1937-11,13.236908
1937-12,12.557098
1938-01,12.340027
1938-02,12.625793
1938-03,13.208221
1938-04,14.051147
1938-05,14.802704
1938-06,15.465546
1938-07,15.907959
1938-08,15.598663
1938-09,15.113495
1938-10,14.137787
1938-11,13.173676
1938-12,12.375793
1939-01,12.30957
1939-02,12.713318
1939-03,13.402252
1939-04,14.114197
1939-05,15.008331
1939-06,15.692169
1939-07,15.911346
1939-08,15.865601
1939-09,15.115814
1939-10,14.371948
1939-11,13.355316
1939-12,12.585999
1940-01,12.050873
1940-02,12.621094
1940-03,13.314117
1940-04,14.222321
1940-05,15.043793
1940-06,15.602783
1940-07,15.938019
1940-08,15.753082
1940-09,15.09903
1940-10,14.246796
1940-11,13.182709
1940-12,12.420959
1941-01,12.231567
1941-02,12.447784
1941-03,13.125519
1941-04,13.948059
1941-05,14.730255
1941-06,15.382233
1941-07,15.727844
1941-08,15.561462
1941-09,14.92157
1941-10,14.154022
1941-11,12.961578
1941-12,12.376648
1942-01,12.124634
1942-02,12.270447
1942-03,12.850586
1942-04,13.814545
1942-05,14.694031
1942-06,15.399536
1942-07,15.723236
1942-08,15.606567
1942-09,15.08609
1942-10,14.157623
1942-11,13.181183
1942-12,12.593872
1943-01,12.3909
1943-02,12.702759
1943-03,13.314545
1943-04,14.143219
1943-05,14.97821
1943-06,15.624207
1943-07,15.997833
1943-08,15.839172
1943-09,15.220551
1943-10,14.371399
1943-11,13.280151
1943-12,12.497681
1944-01,12.280792
1944-02,12.275665
1944-03,13.025116
1944-04,13.988739
1944-05,14.867401
1944-06,15.749634
1944-07,16.010895
1944-08,15.766113
1944-09,15.108429
1944-10,14.313507
1944-11,13.253662
1944-12,12.652924
1945-01,12.457703
1945-02,12.702362
1945-03,13.233185
1945-04,14.048584
1945-05,14.9410095
1945-06,15.703064
1945-07,16.031677
1945-08,15.811737
1945-09,15.201569
1945-10,14.311615
1945-11,13.351013
1945-12,12.577972
1946-01,12.321716
1946-02,12.527222
1946-03,13.063721
1946-04,13.993835
1946-05,14.804962
1946-06,15.445892
1946-07,15.946045
1946-08,15.707245
1946-09,15.154449
1946-10,14.305481
1946-11,13.124268
1946-12,12.383545
1947-01,12.2247925
1947-02,12.484497
1947-03,13.115997
1947-04,13.876556
1947-05,14.758362
1947-06,15.5407715
1947-07,15.900055
1947-08,15.678101
1947-09,15.147949
1947-10,14.334442
1947-11,13.392822
1947-12,12.666351
1948-01,12.484894
1948-02,12.767517
1948-03,13.402222
1948-04,14.149536
1948-05,15.108154
1948-06,15.673553
1948-07,15.973755
1948-08,15.629517
1948-09,14.851288
1948-10,14.109528
1948-11,13.008423
1948-12,12.256775
1949-01,11.949158
1949-02,12.074738
1949-03,12.760651
1949-04,13.810333
1949-05,14.7413025
1949-06,15.544556
1949-07,15.924011
1949-08,15.813873
1949-09,15.084717
1949-10,14.301117
1949-11,13.347992
1949-12,12.692749
1950-01,12.586243
1950-02,12.679871
1950-03,13.280731
1950-04,14.258667
1950-05,14.974518
1950-06,15.661896
1950-07,15.891541
1950-08,15.681702
1950-09,15.062256
1950-10,14.214294
1950-11,13.045288
1950-12,12.455261
1951-01,12.233276
1951-02,12.265076
1951-03,13.046936
1951-04,13.990845
1951-05,14.792786
1951-06,15.507324
1951-07,15.8819275
1951-08,15.716461
1951-09,14.986023
1951-10,14.232147
1951-11,13.320587
1951-12,12.608795
1952-01,12.097504
1952-02,12.399963
1952-03,13.18573
1952-04,14.099457
1952-05,14.914581
1952-06,15.591034
1952-07,15.827667
1952-08,15.66803
1952-09,15.06604
1952-10,14.231293
1952-11,13.222137
1952-12,12.440186
1953-01,12.045044
1953-02,12.317902
1953-03,12.913696
1953-04,13.853821
1953-05,14.754486
1953-06,15.38504
1953-07,15.950531
1953-08,15.701355
1953-09,15.151398
1953-10,14.217102
1953-11,13.167053
1953-12,12.409058
1954-01,12.048004
1954-02,12.648651
1954-03,13.062378
1954-04,14.104218
1954-05,14.888123
1954-06,15.612946
1954-07,15.736267
1954-08,15.697845
1954-09,14.986511
1954-10,14.062134
1954-11,13.015442
1954-12,12.212311
1955-01,11.93042
1955-02,12.365173
1955-03,12.988312
1955-04,13.864532
1955-05,14.615967
1955-06,15.51297
1955-07,15.82132
1955-08,15.860809
1955-09,15.157227
1955-10,14.305969
1955-11,13.139954
1955-12,12.472137
1956-01,12.091339
1956-02,12.447205
1956-03,13.007172
1956-04,14.116943
1956-05,14.855225
1956-06,15.430756
1956-07,15.75769
1956-08,15.576721
1956-09,14.881256
1956-10,13.914703
1956-11,13.047913
1956-12,12.383209
1957-01,11.752502
1957-02,12.251831
1957-03,12.947998
1957-04,13.875458
1957-05,14.745575
1957-06,15.509918
1957-07,15.875
1957-08,15.725281
